SALE TYPE,SOLD DATE,PROPERTY.TYPE,ADDRESS,CITY,STATE.OR.PROVINCE,ZIP.OR.POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE.FEET,LOT.SIZE,YEAR.BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,417 Water St,Seagoville,TX,75159,69000,0,,JOHN D MERCHANT,,118788,,21,,,Active,,,14398938,N,Y,32.642975,-96.531588
MLS Listing,,Single Family Residential,7108 Penshire Ln,Dallas,TX,75227,264900,3,2,Everglade Park 5th Sec,1749,7492,1986,11,151,,Active,,,14406338,N,Y,32.7882359,-96.6899191
MLS Listing,,Single Family Residential,1000 Hoxton Rd,Forney,TX,75126,360000,4,3,Devonshire Ph 2b,2707,7492,2017,11,133,47,Active,,,14404434,N,Y,32.7760428,-96.4190333
MLS Listing,,Single Family Residential,1621 Buena Vista St,Mesquite,TX,75149,199900,3,1,Northridge Estates,1012,7492,1956,12,198,,Active,,,14400064,N,Y,32.7829462,-96.6080619
MLS Listing,,Single Family Residential,6238 Palo Pinto Ave,Dallas,TX,75214,895000,4,3.5,Lakewood Heights,3650,7492,2004,12,245,,Active,,,14405588,N,Y,32.8197526,-96.7571064
MLS Listing,,Vacant Land,2026 N Prairie Ave,Dallas,TX,75204,462500,0,,Fakes Park Place,,6534,,21,,,Active,,,14398863,N,Y,32.8082505,-96.7799543
MLS Listing,,Single Family Residential,904 Hoke Smith Dr,Dallas,TX,75224,148500,3,2,Wynnewood Park 03,1425,7492,1952,12,104,,Active,,,14405865,N,Y,32.7084185,-96.8369633
MLS Listing,,Single Family Residential,1308 Rusk Dr,Mesquite,TX,75149,189900,4,2.5,Edgemont Park 05,1559,7492,1961,12,122,,Active,,,14404199,N,Y,32.7391089,-96.6168251
MLS Listing,,Single Family Residential,6652 Autumn Woods Trl,Dallas,TX,75232,197000,3,2,Woodland Canyon,1658,7492,1964,12,119,,Active,,,14404485,N,Y,32.6659539,-96.8356443
MLS Listing,,Single Family Residential,1305 Brandenburg St,Mansfield,TX,76063,488118,4,3.5,South Pointe,3054,7492,2020,13,160,75,Active,,,14404924,N,Y,32.541601,-97.087978
MLS Listing,,Single Family Residential,5315 Belmont Ave,Dallas,TX,75206,1350000,4,4.5,Henderson Ave,3580,7492,2016,16,377,,Active,,,14402681,N,Y,32.816934,-96.7784068
MLS Listing,,Single Family Residential,4520 W Amherst Ave,Dallas,TX,75209,465000,2,1,Linwood Place,1160,7492,1949,16,401,,Active,,,14401222,N,Y,32.8520467,-96.8319804
MLS Listing,,Single Family Residential,16 Winding Creek Trl,Garland,TX,75043,369900,4,2.5,Club Creek,3152,7492,1994,17,117,46,Active,,,14396113,N,Y,32.8774953,-96.5980066
MLS Listing,,Single Family Residential,2027 Euclid Ave,Dallas,TX,75206,879000,3,2.5,Ross Ave Annex,3952,7492,2007,17,222,,Active,,,14401028,N,Y,32.8155161,-96.7738049
MLS Listing,,Single Family Residential,1915 Euclid Ave,Dallas,TX,75206,915000,4,4,Levingston Place,3091,7492,2020,17,296,,Active,,,14402412,N,Y,32.8138582,-96.7737649
MLS Listing,,Condo/Co-op,1918 Olive St #902,Dallas,TX,75201,2250000,3,3,Museum Tower Condo,3116,,2012,21,722,2804,Active,,,14398142,N,Y,32.7892661,-96.8005498
MLS Listing,,Single Family Residential,10243 BUDTIME Ln,Dallas,TX,75217,179900,4,2,FOREST GROVE 08,1527,7492,1995,17,118,,Active,,,14402046,N,Y,32.7309968,-96.6456686
MLS Listing,,Single Family Residential,3077 Sunnyvale St,Dallas,TX,75216,100000,3,1.5,Cedar Crest Country Club Estates,1485,7492,1950,17,67,,Active,,,14402288,N,Y,32.7168638,-96.7881974
MLS Listing,,Condo/Co-op,2835 Keller Springs Rd #1202,Carrollton,TX,75006,160000,2,1,Quorum View Condo,922,214272,1984,21,174,215,Active,,,14398710,N,Y,32.9703887,-96.8587525
MLS Listing,,Single Family Residential,6910 E Mockingbird Ln,Dallas,TX,75214,615000,3,2.5,Bob O Links Downs,2000,7492,1953,17,308,,Active,,,14402094,N,Y,32.8426461,-96.7408462
MLS Listing,,Single Family Residential,4946 Reiger Ave,Dallas,TX,75214,675000,4,3,Mckells Homestead,2403,7492,2005,17,281,,Active,,,14386530,N,Y,32.7974945,-96.7632578
MLS Listing,,Single Family Residential,814 E Coral Way,Grand Prairie,TX,75051,219000,3,2,Steele,1528,7492,1964,19,143,,Active,,,14399675,N,Y,32.718169,-96.993056
MLS Listing,,Condo/Co-op,926 Signal Ridge Pl,Rockwall,TX,75032,190000,3,3,Signal Ridge #2a & 2b,1841,5489,1983,21,103,353,Active,,,14398626,N,Y,32.886066,-96.4798318
MLS Listing,,Single Family Residential,1331 Saddleback Ln,Lewisville,TX,75067,304900,3,2.5,Creek Haven Add,2141,7492,1986,20,142,,Active,,,14399058,N,Y,33.0176325,-97.0318451
MLS Listing,,Single Family Residential,637 Spanish Oak Ct,Arlington,TX,76002,315000,4,2.5,La Frontera,2625,7492,2003,22,120,33,Active,,,14398155,N,Y,32.6144596,-97.1028197
MLS Listing,,Condo/Co-op,9520 Royal Ln #221,Dallas,TX,75243,58000,1,1,Royal Lane Highlands Condos,452,53317,1983,21,128,185,Active,,,14393417,N,Y,32.89312,-96.7368016
MLS Listing,,Single Family Residential,4408 San Carlos St,University Park,TX,75205,1450000,3,2.5,LOMA LINDA,2834,7492,1931,25,512,,Active,,,14389297,N,Y,32.8389798,-96.8118374
MLS Listing,,Condo/Co-op,9520 Royal Ln #220,Dallas,TX,75243,58000,1,1,Royal Lane Highlands Condos,452,53317,1983,21,128,185,Active,,,14393347,N,Y,32.89312,-96.7368016
MLS Listing,,Single Family Residential,726 Madison,Dallas,TX,75208,350000,3,2,Miller & Stemmons,1756,7492,1945,26,199,,Active,,,14393864,N,Y,32.751674,-96.8262955
MLS Listing,,Single Family Residential,1612 Travis Cir S,Irving,TX,75038,459000,3,3,Cottonwood Valley Ph 02,2962,7492,1984,26,155,158,Active,,,14391847,N,Y,32.856396,-96.966109
MLS Listing,,Single Family Residential,4900 W Stanford Ave,Dallas,TX,75209,1399000,4,5,Rector Place,5029,7492,2006,27,278,,Active,,,14392557,N,Y,32.8529738,-96.8266063
MLS Listing,,Single Family Residential,911 N Winnetka Ave,Dallas,TX,75208,374000,2,1,Oak Cliff Annex,1044,7492,1950,31,358,,Active,,,14388839,N,Y,32.7543195,-96.8405241
MLS Listing,,Single Family Residential,7020 Herman Jared Dr,North Richland Hills,TX,76182,288000,3,2,Stoney Ridge Add,1741,7492,2000,31,165,,Active,,,14389683,N,Y,32.8755083,-97.1986859
MLS Listing,,Condo/Co-op,1717 Arts Plz Unit 1905A,Dallas,TX,75201,675000,2,2,One Arts Plaza Condo,1264,175373,2005,21,534,916,Active,,,14393377,N,Y,32.7924223,-96.7948783
MLS Listing,,Single Family Residential,5304 BRADLEY Ln,Arlington,TX,76017,315000,4,2.5,StageCoach Estates Addition,2496,7492,2001,32,126,,Active,,,14387990,N,Y,32.6565267,-97.1892706
MLS Listing,,Single Family Residential,3317 Drexel Dr,Highland Park,TX,75205,3190000,5,6,Highland Park,6000,7492,2020,32,532,,Active,,,14389278,N,Y,32.8352527,-96.7867356
MLS Listing,,Single Family Residential,7026 Clemson Dr,Dallas,TX,75214,475000,3,2,University Terrace,1742,7492,1956,32,273,,Active,,,14381544,N,Y,32.8530148,-96.7396751
MLS Listing,,Single Family Residential,712 Marlow Pl,Arlington,TX,76014,214500,3,2,High Meadows Add,2292,7492,1976,33,94,,Active,,,14382886,N,Y,32.6961145,-97.1002551
MLS Listing,,Single Family Residential,615 N Winnetka Ave,Dallas,TX,75208,459900,4,3,Oak Cliff Annex,2329,7492,1916,38,197,,Active,,,14382128,N,Y,32.7500338,-96.8418653
MLS Listing,,Single Family Residential,4031 Glenridge Rd,Dallas,TX,75220,599900,3,2,Glenridge Estates,1778,7492,1952,38,337,,Active,,,14378845,N,Y,32.8781804,-96.845109
MLS Listing,,Single Family Residential,1001 Peacock Blvd,Carrollton,TX,75007,612000,4,4,Raiford Crossing Ph 2,3780,7492,2017,39,162,67,Active,,,14381556,N,Y,32.9930113,-96.9095518
MLS Listing,,Single Family Residential,6331 Lakeshore Dr,Dallas,TX,75214,650000,4,4,Lakewood Heights,4198,7492,2007,39,155,,Active,,,14379628,N,Y,32.8193992,-96.7546813
MLS Listing,,Single Family Residential,720 Elsbeth St,Dallas,TX,75208,425000,4,2,Zang S Crystal Hill,1978,7492,1945,39,215,,Active,,,14375604,N,Y,32.7515224,-96.8249858
MLS Listing,,Single Family Residential,1600 Andrew St,Mesquite,TX,75149,190000,3,2,Northridge Estates,1704,7492,1956,40,112,,Active,,,14380476,N,Y,32.7867616,-96.6139456
MLS Listing,,Vacant Land,1975 Commerce St,Garland,TX,75040,186655,,,Exxon Centerville,,37331,,22,,,Active,,,59676834,N,Y,32.9090138,-96.5997416
MLS Listing,,Multi-Family (2-4 Unit),7909 Denton Dr,Dallas,TX,75235,400000,0,,Airway Construction Rev,1797,6055,1943,22,223,,Active,,,14398392,N,Y,32.838394,-96.8531666
MLS Listing,,Single Family Residential,6922 Mohawk Dr,Dallas,TX,75235,225000,4,2,Heartsill,1518,7492,1948,42,148,,Active,,,14363621,N,Y,32.8300036,-96.8493167
MLS Listing,,Single Family Residential,618 N Clinton Ave,Dallas,TX,75208,545000,3,2,Oak Cliff Annex,2140,7492,1916,42,255,,Active,August-22-2020 02:00 PM,August-22-2020 04:00 PM,14379170,N,Y,32.7502164,-96.8425339
MLS Listing,,Single Family Residential,10717 Dunaway Dr,Dallas,TX,75228,224500,4,2,Country Club Park 01,1140,7492,1954,42,197,,Active,,,14380193,N,Y,32.8402366,-96.6638329
MLS Listing,,Single Family Residential,5530 W Stanford Ave,Dallas,TX,75209,875000,3,2.5,Preston Park,2148,7492,1940,46,407,,Active,,,14378471,N,Y,32.8529947,-96.8178216
MLS Listing,,Single Family Residential,6227 Lakeshore Dr,Dallas,TX,75214,659000,3,3,Lakewood Heights,2586,7492,1941,46,255,,Active,,,14377363,N,Y,32.8193356,-96.7575679
MLS Listing,,Single Family Residential,2422 Catherine St,Dallas,TX,75211,255000,3,2,Winnetka Summit,1688,7492,1925,47,151,,Active,,,14378368,N,Y,32.7379255,-96.8578111
MLS Listing,,Single Family Residential,2821 University Blvd,University Park,TX,75205,799900,3,3,Dan Ro,2077,7492,1938,48,385,,Active,,,14373096,N,Y,32.8453504,-96.7748717
MLS Listing,,Single Family Residential,5022 Drawbridge Ln,Garland,TX,75044,279900,4,3,Camelot Add Sec 05,1646,7492,1976,48,170,,Active,,,14376388,N,Y,32.9629022,-96.6739612
MLS Listing,,Vacant Land,11535 Plano Rd,Dallas,TX,75243,331920,,,Park Forest Inn,,16596,,22,,,Active,,,3002250,N,Y,32.9048127,-96.7014514
MLS Listing,,Single Family Residential,5739 Amherst Ave,Dallas,TX,75209,765000,3,2,Idlewild Acres,2121,7492,1948,49,361,,Active,,,14374980,N,Y,32.8524064,-96.8137296
MLS Listing,,Vacant Land,645 E Winningkoff Rd,Lucas,TX,75002,265000,0,,Five Oaks Estates,,130680,,22,,,Active,,,14398359,N,Y,33.113258,-96.567811
MLS Listing,,Single Family Residential,1413 Choctaw Dr,Mesquite,TX,75149,220000,3,2,Pecan Bend,1542,7449,1983,2,143,,Active,,,14411476,N,Y,32.7844123,-96.6463157
MLS Listing,,Single Family Residential,14521 Briarcrest Dr,Balch Springs,TX,75180,169900,3,1.5,Spring Oaks 04,1260,7449,1969,3,135,,Active,,,14413536,N,Y,32.7116817,-96.5962022
MLS Listing,,Single Family Residential,6329 Fallbrook Dr,Garland,TX,75043,215000,3,2,Oaks 06,1975,7449,1977,3,109,,Active,,,14413513,N,Y,32.8376535,-96.5937305
MLS Listing,,Condo/Co-op,3849 Evergreen St #123,Irving,TX,75061,104900,1,1,Pioneer Valley Condo,614,118570,1983,22,171,196,Active,,,14398338,N,Y,32.8266971,-97.0011153
MLS Listing,,Single Family Residential,10140 Faircrest Dr,Dallas,TX,75238,575000,3,3,Lake Highlands North 08,2374,7449,1972,3,242,,Active,,,14413489,N,Y,32.8893402,-96.7099975
MLS Listing,,Condo/Co-op,14151 Montfort Dr #331,Dallas,TX,75254,199900,2,2,Lifescape Villas On Montfort,1323,,1981,22,151,412,Active,,,14398266,N,Y,32.9407408,-96.8143444
MLS Listing,,Condo/Co-op,2001 N Prairie Ave #104,Dallas,TX,75204,400000,2,2.5,2001 Park Place Condo,1573,1786,2020,22,254,198,Active,,,14398262,N,Y,32.807612,-96.779947
MLS Listing,,Single Family Residential,3003 Reese Park Dr,Mansfield,TX,76063,469900,4,3.5,South Pointe,3431,7449,2016,4,137,38,Active,,,14413098,N,Y,32.5472237,-97.0916499
MLS Listing,,Condo/Co-op,3205 State St #5,Dallas,TX,75204,565000,2,2.5,State Thomas Twnhm Condos,2020,87425,2006,22,280,150,Active,,,14398241,N,Y,32.7996645,-96.7953454
MLS Listing,,Single Family Residential,1427 Gillette St,Dallas,TX,75217,155000,3,2,Piedmont Park 02,1468,7449,1957,4,106,,Active,,,14412361,N,Y,32.7376152,-96.7077407
MLS Listing,,Single Family Residential,1730 Bertino Way,McLendon Chisholm,TX,75032,299900,4,2,Sonoma Verde Ph 1b,2066,7449,2017,4,145,55,Active,,,14410723,N,Y,32.8533855,-96.3663803
MLS Listing,,Single Family Residential,814 Buckalew St,Dallas,TX,75208,425000,5,4,Hayden,2812,7449,1939,5,151,,Active,,,14411408,N,Y,32.7379029,-96.838572
MLS Listing,,Single Family Residential,6780 Lakefair Cir,Dallas,TX,75214,799000,4,2.5,Bob-O-Links Downs,2292,7449,1952,5,349,,Active,,,14409974,N,Y,32.8362708,-96.744483
MLS Listing,,Single Family Residential,2733 Laurel Valley Ln,Arlington,TX,76006,598500,5,4,Oaks North Add,5183,7449,1987,6,115,,Active,,,14410554,N,Y,32.7806344,-97.0885683
MLS Listing,,Single Family Residential,11729 Neering Dr,Dallas,TX,75218,326000,3,1.5,Lochwood Add Instl 04,1313,7449,1955,8,248,15,Active,,,14384715,N,Y,32.8542406,-96.6895013
MLS Listing,,Single Family Residential,2319 Vagas St,Dallas,TX,75219,340000,3,2,Clifton Place 02,1129,7449,1995,8,301,,Active,,,14409492,N,Y,32.8066968,-96.822305
MLS Listing,,Single Family Residential,1625 Greywood Dr,Mesquite,TX,75149,170000,3,2,El Tierra Estates,1468,7449,1975,10,116,,Active,,,14408623,N,Y,32.75591,-96.5762325
MLS Listing,,Single Family Residential,5121 Stoneleigh Ave,Dallas,TX,75235,499900,4,2.5,Oak Lawn Heights,2660,7449,1997,11,188,,Active,,,14404957,N,Y,32.819052,-96.8274186
MLS Listing,,Single Family Residential,6140 Ravendale Ln,Dallas,TX,75214,459900,3,2,Caruth Terrace Add 01,1384,7449,1950,11,332,,Active,,,14403935,N,Y,32.838125,-96.759577
MLS Listing,,Single Family Residential,6818 Brandford Rd,Rowlett,TX,75089,339990,4,2,Springfield Sec 04,2461,7449,2014,13,138,,Active,,,14399766,N,Y,32.9196281,-96.5792979
MLS Listing,,Single Family Residential,2033 Aloha Dr,Mesquite,TX,75150,208000,3,2,Town East Estates,1600,7449,1966,13,130,,Active,,,14404828,N,Y,32.7958828,-96.6472552
MLS Listing,,Single Family Residential,5811 Melville Ln,Forney,TX,75126,266000,3,2,Clements Ranch Ph 2b,1632,7449,2019,17,163,50,Active,,,14401309,N,Y,32.7944836,-96.4842522
MLS Listing,,Condo/Co-op,333 Melrose Dr Unit 23B,Richardson,TX,75080,159900,2,1.5,Richardson Crossing Condo,1034,,1981,23,155,266,Active,,,14398157,N,Y,32.9689095,-96.7269467
MLS Listing,,Single Family Residential,10618 Cayuga Dr,Dallas,TX,75228,220000,3,2,Centerville Terrace,1327,7449,1950,20,166,,Active,,,14392060,N,Y,32.8401059,-96.6843835
MLS Listing,,Single Family Residential,3441 Nation Dr,Frisco,TX,75034,464900,6,3.5,Heritage Lakes Ph 4 & 5,4009,7449,2005,23,116,175,Active,,,14326434,N,Y,33.1079468,-96.8563961
MLS Listing,,Single Family Residential,518 N Yale Dr,Garland,TX,75042,170000,5,3,Walnut Terrace 1,1200,7449,1960,25,142,,Active,,,14396157,N,Y,32.917809,-96.6924468
MLS Listing,,Single Family Residential,6811 Vada Dr,Dallas,TX,75214,750000,4,3,Mockingbird Hill,3113,7449,1953,25,241,,Active,,,14396366,N,Y,32.8433667,-96.7430293
MLS Listing,,Ranch,2390 Ridge Lake Ln,McLendon Chisholm,TX,75189,1440000,0,,J C Newell,,1565111,,23,,,Active,,,14397183,N,Y,32.882843,-96.395282
MLS Listing,,Single Family Residential,2743 Vela,Grand Prairie,TX,75054,349000,4,2,Mira Lagos East Ph A,2513,7449,2007,32,139,48,Active,,,14387410,N,Y,32.5907999,-97.0399377
MLS Listing,,Single Family Residential,3753 Casa Del Sol Ln,Dallas,TX,75228,267900,3,2,Brairwood Estates,1836,7449,1978,38,146,,Active,,,14380709,N,Y,32.8531611,-96.6566918
MLS Listing,,Single Family Residential,826 W Embercrest Dr,Arlington,TX,76017,187000,3,2,Matlock Manor Add,1448,7449,1983,46,129,,Active,,,14379013,N,Y,32.6678504,-97.1194292
MLS Listing,,Vacant Land,111 Barnes Brg,Sunnyvale,TX,75182,379000,0,,JACOB AND BABY,,65296,,23,,,Active,,,14398086,N,Y,32.8231261,-96.5925832
MLS Listing,,Single Family Residential,4628 Seabiscuit St,Carrollton,TX,75010,535000,4,3.5,Mustang Park Ph Five,3578,7449,2013,50,150,63,Active,,,14375407,N,Y,33.0369563,-96.870388
MLS Listing,,Condo/Co-op,705 Lee St #9,Mesquite,TX,75149,88000,1,1,Village East Ph 01 04,800,159691,1983,23,110,206,Active,,,14398054,N,Y,32.7711976,-96.6081625
MLS Listing,,Single Family Residential,701 S Clinton Ave,Dallas,TX,75208,784000,4,3,Melrose,2960,7449,1930,52,265,,Active,,,14375167,N,Y,32.7391583,-96.8432858
MLS Listing,,Single Family Residential,925 Hollywood Ave,Dallas,TX,75208,279999,3,1,Sunset Hill,1098,7405,1908,87,255,,Active,,,14340004,N,Y,32.7361933,-96.8557649
MLS Listing,,Condo/Co-op,2623 Kimsey Dr #102,Dallas,TX,75235,389900,2,2.5,Maple Lawn Terrace,1613,8015,2020,23,242,185,Active,,,14398028,N,Y,32.824774,-96.8375077
MLS Listing,,Single Family Residential,4100 Norcross Dr,Plano,TX,75024,300000,3,2.5,Highland Meadows,2128,7405,1989,1,141,,Active,August-22-2020 02:00 PM,August-22-2020 04:00 PM,14413552,N,Y,33.088814,-96.7743069
MLS Listing,,Single Family Residential,4639 Stanford Ave,Dallas,TX,75209,1200000,4,5,Linwood Place,3142,7405,2016,1,382,,Active,,,14411651,N,Y,32.8534787,-96.829845
MLS Listing,,Single Family Residential,632 Garner Ct,DeSoto,TX,75115,310000,5,4,Parkerville Meadows Ph 02,3779,7405,2007,1,82,25,Active,,,14415151,N,Y,32.5689977,-96.869173
MLS Listing,,Single Family Residential,343 Pecos,Crandall,TX,75114,236592,3,2,River Ridge,1650,7405,2020,1,143,20,Active,,,14414946,N,Y,32.626194,-96.465296
MLS Listing,,Single Family Residential,1113 Baxter Dr,Plano,TX,75025,309990,3,2,Cross Creek 3 Sec 1 & 2,1975,7405,1985,1,157,,Active,,,14413765,N,Y,33.0787037,-96.7128812
MLS Listing,,Single Family Residential,118 Basswood Dr,Red Oak,TX,75154,312972,3,2,Woods of Red Oak,2267,7405,2020,2,138,22,Active,August-22-2020 11:00 AM,August-22-2020 05:00 PM,14414355,N,Y,32.5232343,-96.8039913
MLS Listing,,Single Family Residential,925 Simon Dr,Plano,TX,75025,299000,4,2,Cross Creek East 2,1636,7405,1985,3,183,,Active,,,14410186,N,Y,33.0798487,-96.7078661
MLS Listing,,Single Family Residential,1010 Spring Tide Dr,Wylie,TX,75098,300000,4,2,Sage Creek Ph II,2789,7405,2001,3,108,30,Active,,,14411884,N,Y,33.0247948,-96.5918323
MLS Listing,,Condo/Co-op,3225 Turtle Creek Blvd #1102,Dallas,TX,75219,349000,2,2,Renaissance on Turtle Creek Condos,1120,154028,1998,23,312,670,Active,,,14397935,N,Y,32.8066148,-96.8038366
MLS Listing,,Single Family Residential,4034 Heavenly Way,Heartland,TX,75126,230000,4,2,Heartland Tr A Ph 1b,2115,7405,2006,3,109,75,Active,,,14413534,N,Y,32.6903763,-96.4488866
MLS Listing,,Single Family Residential,4121 Eastleigh Dr,Plano,TX,75024,419900,4,2,Stonehaven Place South Ph One,2308,7405,1996,3,182,27,Active,,,14411804,N,Y,33.0923051,-96.7748717
MLS Listing,,Condo/Co-op,2603 Calvin St #104,Dallas,TX,75204,394900,2,2.5,Belmont Park,1645,8015,2020,23,240,225,Active,,,14397919,N,Y,32.8102805,-96.7876653
MLS Listing,,Single Family Residential,2141 Idlewood Dr,Grapevine,TX,76051,479000,4,2.5,Winding Creek Estates Add,3174,7405,1990,3,151,,Active,,,14413368,N,Y,32.9514136,-97.1019368
MLS Listing,,Single Family Residential,826 Idlewood Dr,Allen,TX,75002,465000,4,3.5,Bethany Ridge Estates IV,3659,7405,2001,4,127,,Active,August-22-2020 02:00 PM,August-22-2020 04:00 PM,14413096,N,Y,33.0832,-96.6317044
MLS Listing,,Single Family Residential,4421 Blue Holly Blvd,Arlington,TX,76005,493788,3,3,Viridian,2374,7405,2020,4,208,83,Active,,,14413081,N,Y,32.807351,-97.075967
MLS Listing,,Single Family Residential,9025 Boundbrook Ave,Dallas,TX,75243,239000,3,1.5,Northwood Estates 2 Rev,1068,7405,1959,6,224,,Active,,,14410211,N,Y,32.8999347,-96.757488
MLS Listing,,Single Family Residential,4507 Wyvonnes Way,Plano,TX,75024,402000,5,3,Preston Hollow Add,2691,7405,2001,6,149,15,Active,,,14408466,N,Y,33.093976,-96.7807497
MLS Listing,,Single Family Residential,3201 Hawkins Dr,Fate,TX,75189,225672,4,2,Woodcreek,1566,7405,2020,7,144,47,Active,,,14410445,N,Y,32.9598795,-96.3700058
MLS Listing,,Condo/Co-op,2451 N Garrett Ave,Dallas,TX,75206,554000,2,2.5,Bon View Place,1783,19863,2016,23,311,147,Active,,,14389989,N,Y,32.8137767,-96.7812598
MLS Listing,,Single Family Residential,261 Pennridge Dr,Forney,TX,75126,339552,4,3.5,Eagle Ridge,2667,7405,2020,7,127,20,Active,,,14409946,N,Y,32.757944,-96.450313
MLS Listing,,Single Family Residential,257 Pennridge Dr,Forney,TX,75126,292078,4,2,Eagle Ridge,2225,7405,2020,7,131,20,Active,,,14409881,N,Y,32.757944,-96.450313
MLS Listing,,Single Family Residential,273 Pennridge Dr,Forney,TX,75126,290596,4,2,Eagle Ridge,2064,7405,2020,7,141,20,Active,,,14409859,N,Y,32.757944,-96.450313
MLS Listing,,Single Family Residential,409 Colorado,Crandall,TX,75114,253450,3,2,River Ridge,1890,7405,2020,7,134,20,Active,,,14409819,N,Y,32.626194,-96.465296
MLS Listing,,Single Family Residential,3203 Rainburst Ln,Wylie,TX,75098,356000,4,2.5,Sage Creek Ph III,2871,7405,2002,9,124,31,Active,,,14409037,N,Y,33.0262254,-96.5887872
MLS Listing,,Single Family Residential,9 Avenue Twenty,Trophy Club,TX,76262,532500,3,2.5,Twenty In Trophy,3336,7405,1984,9,160,,Active,,,14402816,N,Y,33.0004059,-97.1884237
MLS Listing,,Single Family Residential,430 Cambria Dr,Coppell,TX,75019,275000,3,2,Willowood 01,1480,7405,1979,9,186,,Active,,,14409062,N,Y,32.9646803,-96.9839414
MLS Listing,,Single Family Residential,2032 Burnside Dr,Allen,TX,75013,469990,4,3.5,Custer Meadows Ph B,3657,7405,2003,10,129,48,Active,,,14408347,N,Y,33.1093699,-96.7324023
MLS Listing,,Single Family Residential,3208 Burleson Dr,Plano,TX,75074,349900,4,2.5,Timber Brook North,2769,7405,1999,10,126,39,Active,,,14404761,N,Y,33.0702684,-96.6686358
MLS Listing,,Single Family Residential,3105 Spring Grove Dr,Plano,TX,75025,440000,4,2.5,Spring Ridge #4,3043,7405,1998,10,145,30,Active,,,14391381,N,Y,33.0904088,-96.7529748
